기준일,검체채취 가능여부,시도,시군구,의료기관명,주소,평일 운영시간,토요일 운영시간,일요일/공휴일 운영시간,대표 전화번호, 주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호
2021년 01월 13일 12시,○,전북,김제시,김제시보건소,전북 김제시 요촌동 423-2,09:00 ~ 20:00,09:00 ~ 20:00,09:00 ~ 20:00,063-540-4553, 전북 김제시 요촌동 423-2,126.883326,35.800738,정좌표,공개용버전 미지원,구주소,미지원,미지원,54385
2021년 01월 13일 12시,○,전북,남원시,남원시보건소,전북 남원시 조산동(금동) 455 남원시보건소,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,063-625-1339, 전북 남원시 조산동(금동) 455 남원시보건소,127.363627,35.397566,정좌표,공개용버전 미지원,구주소,미지원,미지원,55766
2021년 01월 13일 12시,○,전북,남원시,남원의료원,남원시 충정로 365,24:00 ~ 24:00,24:00 ~ 24:00,24:00 ~ 24:00,063-620-1347, 남원시 충정로 365,127.405871,35.432908,정좌표,공개용버전 미지원,새주소,미지원,미지원,55726
2021년 01월 13일 12시,○,전북,부안군,부안군보건소,전북 부안군 부안읍 봉덕리 551-2,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,063-580-3062, 전북 부안군 부안읍 봉덕리 551-2,126.735812,35.722876,정좌표,공개용버전 미지원,구주소,미지원,미지원,56314
2021년 01월 13일 12시,○,전북,부안군,부안성모병원,전북 부안군 부안읍 오정2길 24,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,063-581-5100, 전북 부안군 부안읍 오정2길 24,126.734534,35.724719,정좌표,공개용버전 미지원,새주소,미지원,미지원,56313
2021년 01월 13일 12시,○,전북,완주군,완주군보건소,전북 완주군 삼례읍 삼봉8로 10-10 완주군보건소,09:00 ~ 20:00,09:00 ~ 18:00,09:00 ~ 18:00,063-290-3015, 전북 완주군 삼례읍 삼봉8로 10-10 완주군보건소,127.08542,35.912989,(도로명 없음)법정동 좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,전북,익산시,익산시보건소,전북 익산시 신동 142-8,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 12:00,063-859-4811, 전북 익산시 신동 142-8,126.966481,35.960936,정좌표,공개용버전 미지원,구주소,미지원,미지원,54543
2021년 01월 13일 12시,○,전북,익산시,원광대학교병원,전북 익산시 무왕로 895,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,063-859-1165, 전북 익산시 무왕로 895,126.959545,35.965671,정좌표,공개용버전 미지원,새주소,미지원,미지원,54538
2021년 01월 13일 12시,○,전북,익산시,익산병원,전북 익산시 무왕로 969,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,063-840-9112, 전북 익산시 무왕로 969,126.96646,35.961693,정좌표,공개용버전 미지원,새주소,미지원,미지원,54543
2021년 01월 13일 12시,○,전북,전주시,대자인병원,전주시 덕진구 견훤로 390,9:00 ~ 17:00,미운영,미운영,063-220-2000, 전주시 덕진구 견훤로 390,127.153374,35.845953,정좌표,공개용버전 미지원,새주소,미지원,미지원,54910
2021년 01월 13일 12시,○,전북,전주시,전주병원,전주시 완산구 한두평3길 13,8:30 ~ 17:30,8:00 ~ 12:30,미운영,063-220-7280, 전주시 완산구 한두평3길 13,127.124776,35.815131,정좌표,공개용버전 미지원,새주소,미지원,미지원,54985
2021년 01월 13일 12시,○,전북,전주시,호성전주병원,전주시 덕진구 동부대로 895,9:00 ~ 17:00,미운영,미운영,063-240-8894, 전주시 덕진구 동부대로 895,127.147841,35.865436,정좌표,공개용버전 미지원,새주소,미지원,미지원,54902
2021년 01월 13일 12시,○,전북,전주시,예수병원,전주시 완산구 서원로 365,9:00 ~ 17:00,미운영,미운영,063-230-8282, 전주시 완산구 서원로 365,127.133172,35.814308,정좌표,공개용버전 미지원,새주소,미지원,미지원,54987
2021년 01월 13일 12시,○,전북,전주시,덕진선별진료소,전주시 덕진구 벚꽃로 55,9:00 ~ 21:00,9:00 ~ 21:00,09:00 ~ 21:00,063-281-6341, 전주시 덕진구 벚꽃로 55,127.134503,35.829388,정좌표,공개용버전 미지원,새주소,미지원,미지원,54937
2021년 01월 13일 12시,○,전북,전주시,화산선별진료소,전주시 완산구 백제대로 310,9:00 ~ 18:00,미운영,미운영,063-281-6341, 전주시 완산구 백제대로 310,127.124275,35.821391,정좌표,공개용버전 미지원,새주소,미지원,미지원,54984
2021년 01월 13일 12시,○,전북,정읍시,정읍시보건소,전북 정읍시 수성동 958-2,08:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,063-539-6112, 전북 정읍시 수성동 958-2,126.85475,35.5781,정좌표,공개용버전 미지원,구주소,미지원,미지원,56177
2021년 01월 13일 12시,○,전북,정읍시,정읍아산병원,전북 정읍시 충정로 606-22,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,063-530-6230, 전북 정읍시 충정로 606-22,126.823913,35.588736,정좌표,공개용버전 미지원,새주소,미지원,미지원,56153
2021년 01월 13일 12시,○,전북,진안군,진안군보건소,전북 진안군 진안읍 군상리 90-15 진안보건소 진안군보건소,08:30 ~ 18:00,미운영,미운영,063-430-8523, 전북 진안군 진안읍 군상리 90-15 진안보건소 진안군보건소,127.434791,35.797195,정좌표,공개용버전 미지원,구주소,미지원,미지원,55422
2021년 01월 13일 12시,○,전북,진안군,진안군의료원,진안군 진안읍 진무로 1145,00:00 ~ 12:00,00:00 ~ 12:00,00:00 ~ 12:00,063-430-7119, 진안군 진안읍 진무로 1145,127.432017,35.795181,정좌표,공개용버전 미지원,새주소,미지원,미지원,55422
2021년 01월 13일 12시,○,전북,무주군,무주군보건의료원,전북 무주군 무주읍 당산리 701,24:00 ~ 24:00,24:00 ~ 24:00,24:00 ~ 24:00,063-320-8330, 전북 무주군 무주읍 당산리 701,127.671686,36.005875,정좌표,공개용버전 미지원,구주소,미지원,미지원,55515
2021년 01월 13일 12시,○,전북,순창군,순창군보건의료원,전북 순창군 순창읍 교성리 419-1,08:30 ~ 21:00,08:30 ~ 17:30,08:30 ~ 17:30,063-650-5352, 전북 순창군 순창읍 교성리 419-1,127.14376,35.366805,정좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,전북,임실군,임실군보건의료원,전북 임실군 임실읍 이도리 270-8 임실군 보건의료원 (270-8번지),09:00 ~ 20:00,09:00 ~ 18:00,09:00 ~ 18:00,063-640-3119, 전북 임실군 임실읍 이도리 270-8 임실군 보건의료원 (270-8번지),127.287068,35.612709,정좌표,공개용버전 미지원,구주소,미지원,미지원,55927
2021년 01월 13일 12시,○,전북,장수군,장수군보건의료원,전북 장수군 장수읍 장수리 425 장수보건의료원,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,063-350-2662, 전북 장수군 장수읍 장수리 425 장수보건의료원,127.519498,35.654682,정좌표,공개용버전 미지원,구주소,미지원,미지원,55631
2021년 01월 13일 12시,○,전남,강진군,강진군보건소,전남 강진군 강진읍 목리 11,09:00 ~ 20:00,09:00 ~ 18:00,09:00 ~ 18:00,061-430-3553, 전남 강진군 강진읍 목리 11,126.781084,34.636673,인근좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,전남,강진군,강진의료원,전남 강진군 강진읍 탐진로 5,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-433-2167, 전남 강진군 강진읍 탐진로 5,126.758323,34.636669,정좌표,공개용버전 미지원,새주소,미지원,미지원,59227
2021년 01월 13일 12시,○,전남,고흥군,고흥군보건소,전라남도 고흥군 고흥읍 등암리 1258-21번지,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-830-6688, 전라남도 고흥군 고흥읍 등암리 1258-21번지,127.268764,34.592279,정좌표,공개용버전 미지원,구주소,미지원,미지원,59542
2021년 01월 13일 12시,○,전남,고흥군,고흥종합병원,전남 고흥군 고흥읍 고흥로 1935,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-830-3119, 전남 고흥군 고흥읍 고흥로 1935,127.293975,34.621068,정좌표,공개용버전 미지원,새주소,미지원,미지원,59535
2021년 01월 13일 12시,○,전남,고흥군,녹동현대병원,전남 고흥군 도양읍 차경구렁목길 215,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-840-1119, 전남 고흥군 도양읍 차경구렁목길 215,127.145704,34.546252,정좌표,공개용버전 미지원,새주소,미지원,미지원,59552
2021년 01월 13일 12시,○,전남,광양시,광양시보건소,"전남 광양시 광양읍 칠성리 70 광양만권경제자유구역청, 광양시제2청사",09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-797-4015," 전남 광양시 광양읍 칠성리 70 광양만권경제자유구역청, 광양시제2청사",127.583137,34.98082,정좌표,공개용버전 미지원,구주소,미지원,미지원,57741
2021년 01월 13일 12시,○,전남,광양시,광양사랑병원,전라남도 광양시 공영로 71,09:00 ~ 11:30,09:00 ~ 11:30,미운영,061-797-7119, 전라남도 광양시 공영로 71,127.696913,34.936174,정좌표,공개용버전 미지원,새주소,미지원,미지원,57788
2021년 01월 13일 12시,○,전남,나주시,나주시보건소,전남 나주시 이창동 740-1,9:00 ~ 18:00,9:00 ~ 18:00,9:00 ~ 18:00,061-339-2164, 전남 나주시 이창동 740-1,126.708327,34.995298,정좌표,공개용버전 미지원,구주소,미지원,미지원,58274
2021년 01월 13일 12시,○,전남,나주시,나주종합병원,전남 나주시 영산로 5419,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-330-6112, 전남 나주시 영산로 5419,126.721432,35.036549,정좌표,공개용버전 미지원,새주소,미지원,미지원,58251
2021년 01월 13일 12시,○,전남,담양군,담양군보건소,전남 담양군 담양읍 만성리 135,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-380-3967, 전남 담양군 담양읍 만성리 135,126.981325,35.324957,정좌표,공개용버전 미지원,구주소,미지원,미지원,57335
2021년 01월 13일 12시,○,전남,담양군,담양 사랑병원,담양군 담양읍 천변7길 19,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-380-9119, 담양군 담양읍 천변7길 19,126.982601,35.315323,정좌표,공개용버전 미지원,새주소,미지원,미지원,57343
2021년 01월 13일 12시,○,전남,목포시,목포시보건소,전남 목포시 산정동 1676,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-277-4000, 전남 목포시 산정동 1676,126.373629,34.804092,정좌표,공개용버전 미지원,구주소,미지원,미지원,58714
2021년 01월 13일 12시,○,전남,목포시,목포한국병원,전남 목포시 영산로 483,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-270-5900, 전남 목포시 영산로 483,126.416428,34.808938,정좌표,공개용버전 미지원,새주소,미지원,미지원,58643
2021년 01월 13일 12시,○,전남,목포시,목포기독병원,전남 목포시 백년대로 303,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-260-7211, 전남 목포시 백년대로 303,126.420567,34.804485,정좌표,공개용버전 미지원,새주소,미지원,미지원,58666
2021년 01월 13일 12시,○,전남,목포시,목포중앙병원,전남 목포시 영산로 627,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-280-3167, 전남 목포시 영산로 627,126.421488,34.821541,정좌표,공개용버전 미지원,새주소,미지원,미지원,58615
2021년 01월 13일 12시,○,전남,목포시,목포시의료원,전남 목포시 이로로 18,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-260-6342, 전남 목포시 이로로 18,126.405294,34.804258,정좌표,공개용버전 미지원,새주소,미지원,미지원,58701
2021년 01월 13일 12시,○,전남,목포시,세안종합병원,전남 목포시 고하대로 795-2,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-260-6666, 전남 목포시 고하대로 795-2,126.380241,34.816916,정좌표,공개용버전 미지원,새주소,미지원,미지원,58618
2021년 01월 13일 12시,○,전남,목포시,전남중앙병원,전남 목포시 고하대로 724,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-260-3555, 전남 목포시 고하대로 724,126.375746,34.810384,정좌표,공개용버전 미지원,새주소,미지원,미지원,58637
2021년 01월 13일 12시,○,전남,무안군,무안군보건소,전남 무안군 무안읍 성동리 712-1,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-450-5021, 전남 무안군 무안읍 성동리 712-1,126.481577,34.99061,정좌표,공개용버전 미지원,구주소,미지원,미지원,58532
2021년 01월 13일 12시,○,전남,무안군,대송의료재단 무안병원,전남 무안군 무안읍 몽탄로 65,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-450-3119, 전남 무안군 무안읍 몽탄로 65,126.489276,34.991814,정좌표,공개용버전 미지원,새주소,미지원,미지원,58532
2021년 01월 13일 12시,○,전남,보성군,보성군보건소,전남 보성군 보성읍 보성리 827,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-850-8816, 전남 보성군 보성읍 보성리 827,127.079245,34.770118,정좌표,공개용버전 미지원,구주소,미지원,미지원,59454
2021년 01월 13일 12시,○,전남,보성군,보성아산병원,전라남도 보성군 미력면 가평길 36-17,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-850-3606, 전라남도 보성군 미력면 가평길 36-17,127.105067,34.776495,정좌표,공개용버전 미지원,새주소,미지원,미지원,59443
2021년 01월 13일 12시,○,전남,보성군,벌교삼호병원,보성군 벌교읍 남하로 12,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-859-5051, 보성군 벌교읍 남하로 12,127.345615,34.833781,정좌표,공개용버전 미지원,새주소,미지원,미지원,59431
2021년 01월 13일 12시,○,전남,순천시,순천시보건소,전남 순천시 석현동 36-1,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-749-6680, 전남 순천시 석현동 36-1,127.485376,34.966554,정좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,전남,순천시,순천 성가롤로병원,전라남도 순천시 순광로 221,08:30 ~ 11:30,08:30 ~ 11:30,08:30 ~ 11:30,061-720-2061, 전라남도 순천시 순광로 221,127.543032,34.964359,정좌표,공개용버전 미지원,새주소,미지원,미지원,57931
2021년 01월 13일 12시,○,전남,순천시,순천의료원,전라남도 순천시 서문성터길 2,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,061-759-9139, 전라남도 순천시 서문성터길 2,127.483631,34.958442,정좌표,공개용버전 미지원,새주소,미지원,미지원,57940
2021년 01월 13일 12시,○,전남,순천시,순천병원,전라남도 순천시 조례1길 24(조례동),09:00 ~ 17:30,00:00 ~ 24:00,00:00 ~ 24:00,061-720-7126, 전라남도 순천시 조례1길 24(조례동),127.524788,34.960828,정좌표,공개용버전 미지원,새주소,미지원,미지원,57947
2021년 01월 13일 12시,○,전남,신안군,신안군보건소,전남 신안군 압해읍 신장리 462-10,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-240-8084, 전남 신안군 압해읍 신장리 462-10,126.352005,34.833636,정좌표,공개용버전 미지원,구주소,미지원,미지원,58827
2021년 01월 13일 12시,○,전남,여수시,여수시보건소,전남 여수시 학동 213 여수시 보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-659-4248, 전남 여수시 학동 213 여수시 보건소,127.660815,34.759389,정좌표,공개용버전 미지원,구주소,미지원,미지원,59674
2021년 01월 13일 12시,○,전남,여수시,여천전남병원,전남  여수시 무선로 95,09:00 ~ 17:00,09:00 ~ 13:00,미운영,"061-690-6196,6661", 전남  여수시 무선로 95,127.654253,34.769052,정좌표,공개용버전 미지원,새주소,미지원,미지원,59641
2021년 01월 13일 12시,○,전남,여수시,여수전남병원,"전남 여수시 좌수영로 49(광무동,전남병원)",09:00 ~ 17:00,09:00 ~ 13:00,미운영,"061-640-7127,7130"," 전남 여수시 좌수영로 49(광무동,전남병원)",127.727942,34.744989,정좌표,공개용버전 미지원,새주소,미지원,미지원,59718
2021년 01월 13일 12시,○,전남,여수시,여수한국병원,여수시 여천체육공원길 10,09:00 ~ 17:30,09:00 ~ 12:30,미운영,"061-689-9119,9262", 여수시 여천체육공원길 10,127.67467,34.761049,정좌표,공개용버전 미지원,새주소,미지원,미지원,59684
2021년 01월 13일 12시,○,전남,여수시,여수제일병원,여수시 쌍봉로 70,09:00 ~ 18:00,09:00 ~ 13:00,미운영,"061-689-8101,8846", 여수시 쌍봉로 70,127.66353,34.765986,정좌표,공개용버전 미지원,새주소,미지원,미지원,59677
2021년 01월 13일 12시,○,전남,영광군,영광군보건소,전라남도 영광군 영광읍 남천리 326-5,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,061-350-5552, 전라남도 영광군 영광읍 남천리 326-5,126.50426,35.274335,정좌표,공개용버전 미지원,구주소,미지원,미지원,57043
2021년 01월 13일 12시,○,전남,영광군,영광종합병원,전남 영광군 영광읍 와룡로 3,00:00 ~ 00:00,00:00 ~ 00:00,00:00 ~ 00:00,061-350-8129, 전남 영광군 영광읍 와룡로 3,126.499117,35.28442,정좌표,공개용버전 미지원,새주소,미지원,미지원,57035
